team_code,shirt_number,position,player_name,first_names,last_names,name_on_shirt,dob,club,height_cm,source,source_page
QAT,20,MF,AHMED FATHY,Ahmed Fathy M,,ABDOULLA,,25/01/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,21,GK,SALAH ZAKARIA,Salah Zakaria M M,,HASSAN,,24/04/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,22,GK,MESHAAL BARSHAM,Meshaal Aissa M,,BARSHAM,,14/02/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,23,MF,ASSIM MADIBO,Assim Omer A,,MADIBO,,22/10/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,24,FW,TAHSIN JAMSHID,Tahsin Mohammad,,JAMSHID,,16/06/2006,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,25,DF,ALHASHMI ALHUSSEIN,Alhashmi Alhussein A,,MOHIALDIN,,15/08/2003,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
QAT,26,FW,MOHAMED MANAI,Mohamed Naceur,,MANAI,,25/10/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,36
KSA,1,GK,NAWAF ALAQIDI,Nawaf Dhahi F,,ALAQIDI,,10/05/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,2,DF,ALI MAJRASHI,Ali Hassan M,,MAJRASHI,,02/10/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,3,DF,ALI LAJAMI,Ali Mohammed A,,LAJAMI,,24/04/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,4,DF,ABDULELAH ALAMRI,Abdulelah Ali A,,ALAMRI,,15/01/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,5,DF,HASSAN ALTAMBAKTI,Hassan Mohammed O,,ALTAMBAKTI,,09/02/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,6,MF,NASSER ALDAWSARI,Nasser Essa S,,ALDAWSARI,,19/12/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,7,MF,MUSAB ALJUWAYR,Musab Fahad Z,,ALJUWAYR,,20/06/2003,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,8,FW,AIMAN YAHYA,Aiman Yahya Y,,AHMED,,14/05/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,9,FW,FERAS ALBRIKAN,Feras Tariq N,,ALBRIKAN,,14/05/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,10,FW,SALEM ALDAWSARI,Salem Mohammed S,,ALDAWSARI,,19/08/1991,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,11,FW,SALEH ALSHEHRI,Saleh Khalid M,,ALSHEHRI,,01/11/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,12,DF,SAUD ABDULHAMID,Saud Abdullah S,,ABDULHAMID,,18/07/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,13,DF,NAWAF BU WASHL,Nawaf Meshari M,,BU WASHL,,16/09/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,14,DF,HASSAN KADISH,Hassan Kadish Y,,MAHBUB,,26/09/1992,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,15,MF,ABDULLAH ALKHAIBARI,Abdullah Mohammed H,,ALKHAIBARI,,16/08/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,16,MF,ZIYAD ALJOHANI,Ziyad Mubarak E,,ALJOHANI,,11/11/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,17,FW,KHALID ALGHANNAM,Khalid Essa M,,ALGHANNAM,,08/11/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,18,MF,ALA ALHAJJI,Ala Mohsen A,,ALHAJJI,,03/12/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,19,FW,ABDULLAH ALHAMDDAN,Abdullah Abdulrahman A,,ALHAMDDAN,,13/09/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,20,FW,SULTAN MANDASH,Sultan Ahmed M,,MANDASH,,17/10/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,21,GK,MOHAMMED ALOWAIS,Mohammed Khalil I,,ALOWAIS,,10/10/1991,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,22,GK,AHMED ALKASSAR,Ahmed Ali H,,ALKASSAR,,08/05/1991,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,23,MF,MOHAMED KANNO,Mohamed Ibrahim A,,KANNO,,22/09/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,24,DF,MOTEB ALHARBI,Moteb Saad S,,ALHARBI,,20/02/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,25,DF,JEHAD THIKRI,Jehad Abdullatif A,,THIKRI,,21/07/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
KSA,26,DF,MOHAMMED ABU ALSHAMAT,Mohammed Waheeb S,,ABU ALSHAMAT,,11/08/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,37
SCO,1,GK,GUNN Angus,Angus Fraser James,GUNN,GUNN,22/01/1996,Nottingham Forest FC (ENG),196,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,2,DF,HICKEY Aaron,Aaron Buchanan,HICKEY,HICKEY,10/06/2002,Brentford FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,3,DF,ROBERTSON Andy,Andrew Henry,ROBERTSON,ROBERTSON,11/03/1994,Liverpool FC (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,4,MF,McTOMINAY Scott,Scott Francis,MCTOMINAY,MCTOMINAY,08/12/1996,SSC Napoli (ITA),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,5,DF,HANLEY Grant,Grant Campbell,HANLEY,HANLEY,20/11/1991,Hibernian FC (SCO),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,6,DF,TIERNEY Kieran,Kieran,TIERNEY,TIERNEY,05/06/1997,Celtic FC (SCO),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,7,MF,McGINN John,John,MCGINN,MCGINN,18/10/1994,Aston Villa FC (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,8,MF,FLETCHER Tyler,Tyler Robert,FLETCHER,FLETCHER,19/03/2007,Manchester United FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,9,FW,DYKES Lyndon,Lyndon John,DYKES,DYKES,07/10/1995,Charlton Athletic FC (ENG),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,10,FW,ADAMS Che,Che Sac Everton Fred,ADAMS,ADAMS,13/07/1996,Torino FC (ITA),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,11,MF,CHRISTIE Ryan,Ryan,CHRISTIE,CHRISTIE,22/02/1995,AFC Bournemouth (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,12,GK,KELLY Liam,Liam Patrick,KELLY,KELLY,23/01/1996,Rangers FC (SCO),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,13,DF,HENDRY Jack,Jack William,HENDRY,HENDRY,07/05/1995,Al Ettifaq FC (KSA),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,14,FW,STEWART Ross,Ross Cameron,STEWART,STEWART,11/07/1996,Southampton FC (ENG),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,15,DF,SOUTTAR John,John Francis,SOUTTAR,SOUTTAR,25/09/1996,Rangers FC (SCO),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,16,DF,HYAM Dominic,Dominic John,HYAM,HYAM,20/12/1995,Wrexham AFC (WAL),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,17,FW,GANNON-DOAK Ben,Ben Gannon,DOAK,GANNON DOAK,11/11/2005,AFC Bournemouth (ENG),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,18,FW,HIRST George,George David Eric,HIRST,HIRST,15/02/1999,Ipswich Town FC (ENG),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,19,MF,FERGUSON Lewis,Lewis,FERGUSON,FERGUSON,24/08/1999,Bologna FC (ITA),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,20,FW,SHANKLAND Lawrence,Lawrence,SHANKLAND,SHANKLAND,10/08/1995,Heart Of Midlothian FC (SCO),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,21,GK,GORDON Craig,Craig Sinclair,GORDON,GORDON,31/12/1982,Heart Of Midlothian FC (SCO),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,22,DF,PATTERSON Nathan,Nathan Kenneth,PATTERSON,PATTERSON,16/10/2001,Everton FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,23,MF,McLEAN Kenny,Kenneth,MCLEAN,MCLEAN,08/01/1992,Norwich City FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,24,DF,RALSTON Anthony,Anthony,RALSTON,RALSTON,16/11/1998,Celtic FC (SCO),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,25,FW,CURTIS Findlay,Findlay Kenneth,CURTIS,CURTIS,09/06/2006,Kilmarnock FC (SCO),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SCO,26,DF,McKENNA Scott,Scott Fraser,MCKENNA,MCKENNA,12/11/1996,GNK Dinamo Zagreb (CRO),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,38
SEN,1,GK,DIOUF Yehvann,Yehvann Djibril Victor,,DIOUF,,16/11/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,2,DF,SARR Mamadou,Mamadou,,SARR,,29/08/2005,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,3,DF,KOULIBALY Kalidou,Kalidou,,KOULIBALY,,20/06/1991,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,4,DF,SECK Abdoulaye,Abdoulaye,,SECK,,04/06/1992,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,5,MF,GUEYE Idrissa Gana,Idrissa Gana,,GUEYE,,26/09/1989,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,6,MF,CISS Pathe,Ismaila Pathe,,CISS,,16/03/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,7,FW,DIAO Assane,Assane,,DIAO,,07/09/2005,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,8,MF,CAMARA Lamine,Lamine,,CAMARA,,01/01/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,9,FW,DIENG Bamba,Cheikh Ahmadou Bamba Mbacke,,DIENG,,23/03/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,10,FW,MANE Sadio,Sadio,,MANÉ,,10/04/1992,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,11,FW,JACKSON Nicolas,Nicolas,,JACKSON,,20/06/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,12,FW,NDIAYE Cherif,Pape Cherif,,NDIAYE,,23/01/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,13,FW,NDIAYE Iliman,Iliman Cheikh Baroy,,NDIAYE,,06/03/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,14,DF,JAKOBS Ismail,Ismail Joshua,,JAKOBS,,17/08/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,15,DF,DIATTA Krepin,Krépin,,DIATTA,,25/02/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,16,GK,MENDY Edouard,Edouard Osoque,,MENDY,,01/03/1992,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,17,MF,SARR Pape Matar,Pape Matar,,SARR,,14/09/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,18,FW,SARR Ismaila,Ismaila,,SARR,,25/02/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,19,DF,NIAKHATE Moussa,Moussa,,NIAKHATÉ,,08/03/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,20,FW,MBAYE Ibrahim,Ibrahim,,MBAYE,,24/01/2008,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,21,MF,DIARRA Habib,Mouhamadou Habib Mbacke,,DIARRA,,03/01/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,22,MF,NDIAYE Bara Sapoko,Bara Sapoko,,NDIAYE,,31/12/2007,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,23,GK,DIAW Mory,Mory,,DIAW,,22/06/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,24,DF,MENDY Antoine,Antoine Alpha,,MENDY,,27/05/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,25,DF,DIOUF El Hadji Malick,El Hadji Malick,,DIOUF,,29/12/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
SEN,26,MF,GUEYE Pape,Pape Alassane,,GUEYE,,24/01/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,39
RSA,1,GK,WILLIAMS Ronwen,Ronwen Hayden,WILLIAMS,WILLIAMS,21/01/1992,Mamelodi Sundowns FC (RSA),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,2,DF,MATULUDI Thabang,Tholo Thabang,MATULUDI,MATULUDI,14/01/1999,Polokwane City FC (RSA),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,3,DF,NDAMANE Khulumani,Khulumani,NDAMANE,NDAMANE,05/02/2004,Mamelodi Sundowns FC (RSA),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,4,MF,MOKOENA Teboho,Teboho,MOKOENA,MOKOENA,24/01/1997,Mamelodi Sundowns FC (RSA),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,5,MF,MBATHA Thalente,Thalente Wandile,MBATHA,MBATHA,06/03/2000,Orlando Pirates FC (RSA),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,6,DF,MODIBA Aubrey,Aubrey Maphosa,MODIBA,MODIBA,22/07/1995,Mamelodi Sundowns FC (RSA),171,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,7,FW,APPOLLIS Oswin,Oswin Reagan,APPOLLIS,APPOLLIS,25/08/2001,Orlando Pirates FC (RSA),171,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,8,FW,MOREMI Tshepang,Tshepang,MOREMI,MOREMI,02/10/2000,Orlando Pirates FC (RSA),169,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,9,FW,FOSTER Lyle,Lyle Brent,FOSTER,FOSTER,03/09/2000,Burnley FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,10,FW,MOFOKENG Relebohile,Relebohile,MOFOKENG,MOFOKENG,23/10/2004,Orlando Pirates FC (RSA),168,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,11,MF,ZWANE Themba,Themba,ZWANE,ZWANE,03/08/1989,Mamelodi Sundowns FC (RSA),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,12,FW,MASEKO Thapelo,Thapelo,MASEKO,MASEKO,11/11/2003,AEL Limassol (CYP),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,13,MF,SITHOLE Sphephelo,Sphephelo S'miso,SITHOLE,SITHOLE,03/03/1999,CD Tondela (POR),197,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,14,DF,MBOKAZI Mbekezeli,Mbekezeli Mfanukile,MBOKAZI,MBOKAZI,19/09/2005,Chicago Fire FC (USA),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,15,FW,RAYNERS Iqraam,Iqraam,RAYNERS,RAYNERS,19/12/1995,Mamelodi Sundowns FC (RSA),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,16,GK,CHAINE Sipho,Sipho Justin,CHAINE,CHAINE,14/12/1996,Orlando Pirates FC (RSA),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,17,FW,MAKGOPA Evidence,Sekotori Evidence,MAKGOPA,MAKGPA,05/06/2000,Orlando Pirates FC (RSA),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,18,DF,KABINI Samukele,Samukele Alucious,KABINI,KABINI,15/03/2004,Molde FK (NOR),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,19,DF,SIBISI Nkosinathi,Nkosinathi Emmanuel,SIBISI,SIBISI,22/09/1995,Orlando Pirates FC (RSA),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,20,DF,MUDAU Khuliso,Khuliso Johnson,MUDAU,MUDAU,26/04/1995,Mamelodi Sundowns FC (RSA),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,21,DF,OKON Ime,Ime Daniel,OKON,OKON,20/02/2004,Hannover 96 (GER),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,22,GK,GOSS Ricardo,Stuart Ricardo,GOSS,GOSS,02/04/1994,Siwelele FC (RSA),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,23,MF,ADAMS Jayden,Jayden Oswin,ADAMS,ADAMS,05/05/2001,Mamelodi Sundowns FC (RSA),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,24,DF,MAKHANYA Olwethu,Olwethu Mpilwenhle,MAKHANYA,MAKHANYA,30/04/2004,Philadelphia Union (USA),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,25,FW,SEBELEBELE Kamogelo,Kamogelo Michael,SEBELEBELE,SEBELEBELE,21/07/2002,Orlando Pirates FC (RSA),166,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
RSA,26,DF,CROSS Bradley,Bradley Paul,CROSS,CROSS,30/01/2001,Kaizer Chiefs FC (RSA),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,40
ESP,1,GK,RAYA David,David,RAYA MARTÍN,,,15/09/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,2,DF,PUBILL Marc,Marc,PUBILL PAGES,,,20/06/2003,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,3,DF,GRIMALDO Alex,Alejandro,GRIMALDO GARCÍA,,,20/09/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,4,DF,GARCIA Eric,Eric,GARCÍA MARTRET,,,09/01/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,5,DF,LLORENTE Marcos,Marcos,LLORENTE MORENO,,,30/01/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,6,MF,MERINO Mikel,Mikel,MERINO ZAZÓN,,,22/06/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,7,FW,TORRES Ferran,Ferran,TORRES GARCÍA,,,29/02/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,8,MF,RUIZ Fabian,Fabian,RUIZ PEÑA,,,03/04/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,9,MF,GAVI,Pablo,PAEZ GAVIRA,,,05/08/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,10,FW,OLMO Dani,Daniel,OLMO CARVAJAL,,,07/05/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,11,FW,PINO Yeremy,Yeremy Jesús,PINO SANTOS,,,20/10/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,12,DF,PORRO Pedro,Pedro Antonio,PORRO SAUCEDA,,,13/09/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,13,GK,GARCIA Joan,Joan,GARCIA PONS,,,04/05/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,14,DF,LAPORTE Aymeric,Aymeric,LAPORTE FEVRE,,,27/05/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,15,MF,BAENA Alex,Alejandro,BAENA RODRÍGUEZ,,,20/07/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,16,MF,RODRI,Rodrigo,HERNÁNDEZ CASCANTE,,,22/06/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,17,FW,WILLIAMS Nico,Nicholas,WILLIAMS ARTHUER,,,12/07/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,18,MF,ZUBIMENDI Martin,Martin,ZUBIMENDI IBAÑEZ,,,02/02/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,19,FW,YAMAL Lamine,Lamine Yamal,NASRAOUI EBANA,,,13/07/2007,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,20,MF,PEDRI,Pedro,GONZÁLEZ LÓPEZ,,,25/11/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,21,FW,OYARZABAL Mikel,Mikel,OYARZABAL UGARTE,,,21/04/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,22,DF,CUBARSI Pau,Pau,CUBARSI I PAREDES,,,22/01/2007,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,23,GK,SIMON Unai,Unai,SIMÓN MENDIBIL,,,11/06/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,24,DF,CUCURELLA Marc,Marc,CUCURELLA SASETA,,,22/07/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,25,FW,MUNOZ Victor,Victor,MUÑOZ VILLANUEVA,,,13/07/2003,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
ESP,26,FW,IGLESIAS Borja,Borja,IGLESIAS QUINTÁS,,,17/01/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,41
SWE,1,GK,WIDELL ZETTERSTROM Jacob,Jacob Mikael,WIDELL ZETTERSTRÖM,,,11/07/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,2,DF,LAGERBIELKE Gustaf,Gustaf Johan,LAGERBIELKE,,,10/04/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,3,DF,LINDELOF Victor,Victor Jörgen,NILSSON LINDELÖF,,,17/07/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,4,DF,HIEN Isak,Isak Malcolm Kwaku,HIEN,,,13/01/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,5,DF,GUDMUNDSSON Gabriel,Gabriel Johan,GUDMUNDSSON,,,29/04/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,6,DF,JOHANSSON Herman,Herman Nils,JOHANSSON,,,16/10/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,7,MF,BERGVALL Lucas,Lucas Erik Holger,BERGVALL,,,02/02/2006,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,8,DF,SVENSSON Daniel,Daniel Jonathan,SVENSSON,,,12/02/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,9,FW,ISAK Alexander,Alexander,ISAK,,,21/09/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,10,MF,NYGREN Benjamin,Erik Benjamin,NYGREN,,,08/07/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,11,FW,ELANGA Anthony,Anthony David Junior,ELANGA,,,27/04/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,12,GK,JOHANSSON Viktor,Tobias Viktor,JOHANSSON,,,14/09/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,13,MF,SEMA Ken,Ken,SEMA,,,30/09/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
