team_code,team_name_from_pdf,shirt_number,position,player_name,first_names,last_names,name_on_shirt,dob,club,height_cm,source_url,source_page,extraction_method
KOR,Korea Republic,9,FW,CHO Guesung,Guesung,CHO,GUESUNG,25/01/1998,FC Midtjylland (DEN),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,10,MF,LEE Jaesung,Jae Sung,LEE,JAESUNG,10/08/1992,1. FSV Mainz 05 (GER),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,11,MF,HWANG Heechan,Hee Chan,HWANG,HEECHAN,26/01/1996,Wolverhampton Wanderers FC (ENG),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,12,GK,SONG Bumkeun,Bumkeun,SONG,BUMKEUN,15/10/1997,Jeonbuk Hyundai Motors FC (KOR),196,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,13,DF,LEE Taeseok,Taeseok,LEE,TAESEOK,28/07/2002,FK Austria Wien (AUT),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,14,DF,CHO Wije,Wije,CHO,WIJE,25/08/2001,Jeonbuk Hyundai Motors FC (KOR),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,15,DF,KIM Moonhwan,Moonhwan,KIM,MOONHWAN,01/08/1995,Daejeon Hana Citizen FC (KOR),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,16,DF,PARK Jinseob,Jinseob,PARK,JINSEOB,23/10/1995,Zhejiang FC (CHN),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,17,MF,BAE Junho,Junho,BAE,JUNHO,21/08/2003,Stoke City FC (ENG),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,18,FW,OH Hyeongyu,Hyeongyu,OH,HYEONGYU,12/04/2001,Beşiktaş JK (TUR),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,19,MF,LEE Kangin,Kangin,LEE,KANGIN,19/02/2001,Paris Saint-Germain (FRA),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,20,MF,YANG Hyunjun,Hyunjun,YANG,HYUNJUN,25/05/2002,Celtic FC (SCO),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,21,GK,JO Hyeonwoo,Hyeonwoo,JO,HYEONWOO,25/09/1991,Ulsan HD (KOR),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,22,DF,SEOL Youngwoo,Youngwoo,SEOL,YOUNGWOO,05/12/1998,FK Crvena Zvezda (SRB),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,23,DF,CASTROP Jens,Jens,CASTROP,JENS,29/07/2003,Borussia Mönchengladbach (GER),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,24,MF,KIM Jingyu,Jingyu,KIM,JINGYU,24/02/1997,Jeonbuk Hyundai Motors FC (KOR),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,25,MF,EOM Jisung,Jisung,EOM,JISUNG,09/05/2002,Swansea City AFC (WAL),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
KOR,Korea Republic,26,MF,LEE Donggyeong,Donggyeong,LEE,DONGGYEONG,20/09/1997,Ulsan HD (KOR),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,27,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,1,GK,RANGEL Raul,José Raúl,RANGEL AGUILAR,R. RANGEL,25/02/2000,CD Guadalajara (MEX),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,2,DF,SANCHEZ Jorge,Jorge Eduardo,SÁNCHEZ RAMOS,J. SÁNCHEZ,10/12/1997,PAOK Saloniki (GRE),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,3,DF,MONTES Cesar,César Jasib,MONTES CASTRO,C. MONTES,24/02/1997,FC Lokomotiv Moscow (RUS),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,4,DF,ALVAREZ Edson,Edson Omar,ÁLVAREZ VELÁZQUEZ,E. ÁLVAREZ,24/10/1997,Fenerbahçe SK (TUR),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,5,DF,VASQUEZ Johan,Johan Felipe,VÁSQUEZ IBARRA,J. VÁSQUEZ,22/10/1998,Genoa CFC (ITA),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,6,MF,LIRA Erik,Erik Antonio,LIRA MÉNDEZ,E. LIRA,08/05/2000,CF Cruz Azul (MEX),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,7,MF,ROMO Luis,Luis Francisco,ROMO BARRÓN,L. ROMO,05/06/1995,CD Guadalajara (MEX),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,8,MF,FIDALGO Alvaro,Álvaro,FIDALGO FERNÁNDEZ,FIDALGO,09/04/1997,Real Betis (ESP),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,9,FW,JIMENEZ Raul,Raúl Alonso,JIMÉNEZ RODRÍGUEZ,RAÚL,05/05/1991,Fulham FC (ENG),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,10,FW,VEGA Alexis,Ernesto Alexis,VEGA ROJAS,A. VEGA,25/11/1997,Deportivo Toluca FC (MEX),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,11,FW,GIMENEZ Santiago,Santiago Tomás,GIMENEZ,S. GIMENEZ,18/04/2001,AC Milan (ITA),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,12,GK,ACEVEDO Carlos,Carlos,ACEVEDO LÓPEZ,C. ACEVEDO,19/04/1996,Club Santos Laguna (MEX),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,13,GK,OCHOA Guillermo,Francisco Guillermo,OCHOA MAGAÑA,G. OCHOA,13/07/1985,AEL Limassol (CYP),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,14,FW,GONZALEZ Armando,Armando,GONZÁLEZ ALBA,A. GONZÁLEZ,20/04/2003,CD Guadalajara (MEX),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,15,DF,REYES Israel,Israel,REYES ROMERO,I. REYES,23/05/2000,Club América (MEX),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,16,FW,QUINONES Julian,Julián Andrés,QUIÑONES QUIÑONES,J. QUIÑONES,24/03/1997,Al Qadsiah FC (KSA),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,17,MF,PINEDA Orbelin,Orbelín,PINEDA ALVARADO,ORBELÍN,24/03/1996,AEK Athens (GRE),169,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,18,MF,VARGAS Obed,Obed Goméz,VARGAS,O. VARGAS,05/08/2005,Atlético De Madrid (ESP),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,19,MF,MORA Gilberto,Gilberto Rafael,MORA ZAMBRANO,G. MORA,14/10/2008,Club Tijuana (MEX),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,20,DF,CHAVEZ Mateo,Mateo,CHÁVEZ GARCÍA,M. CHÁVEZ,12/05/2004,AZ Alkmaar (NED),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,21,FW,HUERTA Cesar,César Saúl,HUERTA VALERA,C. HUERTA,03/12/2000,RSC Anderlecht (BEL),171,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,22,FW,MARTINEZ Guillermo,Guillermo,MARTÍNEZ AYALA,G. MARTÍNEZ,15/03/1995,Pumas UNAM (MEX),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,23,DF,GALLARDO Jesus,Jesús Daniel,GALLARDO VASCONCELOS,J. GALLARDO,15/08/1994,Deportivo Toluca FC (MEX),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,24,MF,CHAVEZ Luis,Luis Gerardo,CHÁVEZ MAGALLÓN,L. CHÁVEZ,15/01/1996,FC Dynamo Moscow (RUS),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,25,FW,ALVARADO Roberto,Roberto Carlos,ALVARADO HERNÁNDEZ,R. ALVARADO,07/09/1998,CD Guadalajara (MEX),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MEX,Mexico,26,MF,GUTIERREZ Brian,Brian,GUTIÉRREZ,B. GUTIÉRREZ,17/06/2003,CD Guadalajara (MEX),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,28,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,1,GK,BOUNOU Yassine,Yassine,BOUNOU,BONO,05/04/1991,Al Hilal SC (KSA),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,2,DF,HAKIMI Achraf,Achraf,HAKIMI,HAKIMI,04/11/1998,Paris Saint-Germain (FRA),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,3,DF,MAZRAOUI Noussair,Noussair,MAZRAOUI,MAZRAOUI,14/11/1997,Manchester United FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,4,MF,AMRABAT Sofyan,Sofyan,AMRABAT,AMRABAT,21/08/1996,Real Betis (ESP),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,5,DF,AGUERD Nayef,Nayef,AGUERD,AGUERD,30/03/1996,Olympique Marseille (FRA),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,6,MF,BOUADDI Ayyoub,Ayyoub,BOUADDI,BOUADDI,02/10/2007,Lille OSC (FRA),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,7,MF,TALBI Chemsdine,Chemsdine,TALBI,TALBI,09/05/2005,Sunderland AFC (ENG),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,8,MF,OUNAHI Azzedine,Azz-Eddine,OUNAHI,OUNAHI,19/04/2000,Girona FC (ESP),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,9,FW,RAHIMI Souane,Souane,RAHIMI,RAHIMI,02/06/1996,Al Ain FC (UAE),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,10,FW,DIAZ Brahim,Brahim,ABDELKADER DIAZ,BRAHIM,03/08/1999,Real Madrid C. F. (ESP),170,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,11,MF,SAIBARI Ismael,Ismael,SAIBARI,SAIBARI,28/01/2001,PSV Eindhoven (NED),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,12,GK,EL KAJOUI Munir,Monir,EL KAJOUI,EL KAJOUI,10/05/1989,RS Berkane (MAR),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,13,DF,EL OUAHDI Zakaria,Zakaria,EL OUAHDI,EL OUAHDI,31/12/2001,KRC Genk (BEL),171,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,14,DF,DIOP Issa,Issa Laye Lucas Jean,DIOP,ISSA,09/01/1997,Fulham FC (ENG),194,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,15,MF,EL MOURABET Samir,Samir,EL MOURABET,EL MOURABET,06/10/2005,RC Strasbourg (FRA),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,16,MF,YASSINE Gessime,Gessime Ben Youssef Mustapha,YASSINE,YASSINE,22/11/2005,RC Strasbourg (FRA),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,17,FW,EZZALZOULI Abde,Abdessamad,EZZALZOULI,EZZALZOULI,17/12/2001,Real Betis (ESP),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,18,DF,RIAD Chadi,Chadi,RIAD,RIAD,17/06/2003,Crystal Palace FC (ENG),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,19,DF,BELAMMARI Youssef,Youssef,BELAMMARI,BELAMMARI,20/09/1998,Al Ahly FC (EGY),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,20,FW,EL KAABI Ayoub,Ayoub,EL KAABI,EL KAABI,25/06/1993,Olympiacos FC (GRE),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,21,FW,AMAIMOUNI Ayoube,Ayoube,AMAIMOUNI,AMAIMOUNI,30/11/2004,Eintracht Frankfurt (GER),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,22,GK,TAGNAOUTI Ahmed Reda,Ahmed Reda,TAGNAOUTI,TAGNAOUTI,05/04/1996,ASFAR (MAR),194,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,23,MF,EL KHANNOUSS Bilal,Bilal,EL KHANNOUSS,EL KHANNOUSS,10/05/2004,VfB Stuttgart (GER),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,24,MF,EL AYNAOUI Neil,Neil Yoni,EL AYNAOUI,EL AYNAOUI,02/07/2001,AS Roma (ITA),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,25,DF,HALHAL Redouane,Redouane,HALHAL,HALHAL,05/03/2003,KV Mechelen (BEL),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
MAR,Morocco,26,DF,SALAH EDDINE Anass,Anass,SALAH EDDINE,SALAH-EDDINE,18/01/2002,PSV Eindhoven (NED),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,29,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,1,GK,VERBRUGGEN Bart,Bart,VERBRUGGEN,VERBRUGGEN,18/08/2002,Brighton & Hove Albion FC (ENG),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,2,DF,TIMBER Jurrien,Jurriën David Norman,TIMBER,J. TIMBER,17/06/2001,Arsenal FC (ENG),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,3,MF,DE ROON Marten,Marten Elco,DE ROON,DE ROON,29/03/1991,Atalanta Bergamo (ITA),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,4,DF,VAN DIJK Virgil,Virgil,VAN DIJK,VIRGIL,08/07/1991,Liverpool FC (ENG),195,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,5,DF,AKE Nathan,Nathan Benjamin,AKÉ,AKÉ,18/02/1995,Manchester City FC (ENG),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,6,DF,VAN HECKE Jan Paul,Jan-Paul,VAN HECKE,VAN HECKE,08/06/2000,Brighton & Hove Albion FC (ENG),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,7,MF,KLUIVERT Justin,Justin Dean,KLUIVERT,KLUIVERT,05/05/1999,AFC Bournemouth (ENG),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,8,MF,GRAVENBERCH Ryan,Ryan Jiro,GRAVENBERCH,GRAVENBERCH,16/05/2002,Liverpool FC (ENG),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,9,FW,WEGHORST Wout,Wout François Maria,WEGHORST,WEGHORST,07/08/1992,AFC Ajax (NED),197,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,10,FW,DEPAY Memphis,Memphis,DEPAY,MEMPHIS,13/02/1994,SC Corinthians (BRA),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,11,FW,GAKPO Cody,Cody Mathès,GAKPO,GAKPO,07/05/1999,Liverpool FC (ENG),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,12,DF,WIEFFER Mats,Mats Henrik Berne,WIEFFER,WIEFFER,16/11/1999,Brighton & Hove Albion FC (ENG),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,13,GK,ROEFS Robin,Robin Gerardus Petrus,ROEFS,ROEFS,17/01/2003,Sunderland AFC (ENG),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,14,MF,REIJNDERS Tijjani,Tijjani Martinus Jan,REIJNDERS,REIJNDERS,29/07/1998,Manchester City FC (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,15,DF,VAN DE VEN Micky,Micky,VAN DE VEN,VAN DE VEN,19/04/2001,Tottenham Hotspur FC (ENG),193,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,16,MF,TIL Guus,Guus Berend,TIL,TIL,22/12/1997,PSV Eindhoven (NED),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,17,FW,LANG Noa,Noa Noëll,LANG,LANG,17/06/1999,Galatasaray SK (TUR),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,18,FW,MALEN Donyell,Donyell,MALEN,MALEN,19/01/1999,AS Roma (ITA),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,19,FW,BROBBEY Brian,Brian Ebenezer Adjei,BROBBEY,BROBBEY,01/02/2002,Sunderland AFC (ENG),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,20,MF,KOOPMEINERS Teun,Teun,KOOPMEINERS,KOOPMEINERS,28/02/1998,Juventus FC (ITA),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,21,MF,DE JONG Frenkie,Frenkie,DE JONG,F. DE JONG,12/05/1997,FC Barcelona (ESP),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,22,DF,DUMFRIES Denzel,Denzel Justus Morris,DUMFRIES,DUMFRIES,18/04/1996,FC Internazionale Milano (ITA),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,23,GK,FLEKKEN Mark,Mark Maria Hubertus,FLEKKEN,FLEKKEN,13/06/1993,Bayer 04 Leverkusen (GER),195,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,24,FW,SUMMERVILLE Crysencio,Crysencio Jilbert Sylverio Cir,SUMMERVILLE,SUMMERVILLE,30/10/2001,West Ham United FC (ENG),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,25,DF,HATO Jorrel,Jorrel Evan,HATO,HATO,07/03/2006,Chelsea FC (ENG),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NED,Netherlands,26,MF,TIMBER Quinten,Quinten Ryan Crispito,TIMBER,Q. TIMBER,17/06/2001,Olympique Marseille (FRA),176,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,30,pdfplumber_extract_table_header_mapped_v2
NZL,New Zealand,1,GK,CROCOMBE Max,Maxime Teremoana,CROCOMBE,CROCOMBE,12/08/1993,Millwall FC (ENG),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31,pdfplumber_extract_table_header_mapped_v2
NZL,New Zealand,2,DF,PAYNE Tim,Timothy John,PAYNE,PAYNE,10/01/1994,Wellington Phoenix FC (NZL),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31,pdfplumber_extract_table_header_mapped_v2
NZL,New Zealand,3,DF,DE VRIES Francis,Francis,DE VRIES,DE VRIES,28/11/1994,Auckland FC (NZL),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31,pdfplumber_extract_table_header_mapped_v2
NZL,New Zealand,4,DF,BINDON Tyler,Tyler Grant,BINDON,BINDON,27/01/2005,Sheeld United FC (ENG),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31,pdfplumber_extract_table_header_mapped_v2
NZL,New Zealand,5,DF,BOXALL Michael,Michael Joseph,BOXALL,BOXALL,18/08/1988,Minnesota United FC (USA),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31,pdfplumber_extract_table_header_mapped_v2
NZL,New Zealand,6,MF,BELL Joe,Joe Zen Robert,BELL,BELL,27/04/1999,Viking Stavanger (NOR),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31,pdfplumber_extract_table_header_mapped_v2
NZL,New Zealand,7,MF,GARBETT Matthew,Matthew Jimmy David,GARBETT,GARBETT,13/04/2002,Peterborough United FC (ENG),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31,pdfplumber_extract_table_header_mapped_v2
NZL,New Zealand,8,MF,STAMENIC Marko,Marko Seufatu Nikola,STAMENIC,STAMENIC,19/02/2002,Swansea City AFC (WAL),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31,pdfplumber_extract_table_header_mapped_v2
NZL,New Zealand,9,FW,WOOD Chris,Christopher Grant,WOOD,WOOD,07/12/1991,Nottingham Forest FC (ENG),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,31,pdfplumber_extract_table_header_mapped_v2
